"pop_name","sim","init_total_age1plus","init_vulnerable_ageplus","init_adults_ageplus","adult_frac_within_vulnerable"
"Example",595,7611,5348,4609,0.861817501869858
"Example",596,7611,4432,4023,0.907716606498195
"Example",597,7611,4973,4613,0.927609089081038
"Example",598,7611,5900,5719,0.969322033898305
"Example",599,7611,5641,4488,0.795603616380074
"Example",600,7611,5503,4814,0.874795566054879
"Example",601,7611,5013,4927,0.982844604029523
"Example",602,7611,3540,3305,0.93361581920904
"Example",603,7611,6056,5727,0.945673712021136
"Example",604,7611,4686,4526,0.965855740503628
"Example",605,7611,5715,5492,0.960979877515311
"Example",606,7611,4082,3868,0.947574718275355
"Example",607,7611,3658,3418,0.934390377255331
"Example",608,7611,2977,2737,0.919381928115553
"Example",609,7611,5367,4530,0.844046953605366
"Example",610,7611,5593,5265,0.941355265510459
"Example",611,7611,4705,4570,0.971307120085016
"Example",612,7611,4527,4169,0.920918930859289
"Example",613,7611,5207,5064,0.972536969464183
"Example",614,7611,5144,4832,0.939346811819596
"Example",615,7611,4932,4846,0.982562854825629
"Example",616,7611,4406,3739,0.848615524285066
"Example",617,7611,5824,4146,0.711881868131868
"Example",618,7611,4621,4287,0.92772127245185
"Example",619,7611,4562,4154,0.910565541429198
"Example",620,7611,5569,5257,0.943975579098581
"Example",621,7611,4376,3711,0.848034734917733
"Example",622,7611,4842,4288,0.885584469227592
"Example",623,7611,4521,4177,0.923910639239106
"Example",624,7611,4938,4507,0.912717699473471
"Example",625,7611,4574,4434,0.969392216878006
"Example",626,7611,4745,4423,0.932139093782929
"Example",627,7611,4956,4362,0.880145278450363
"Example",628,7611,6120,5853,0.956372549019608
"Example",629,7611,5225,4662,0.892248803827751
"Example",630,7611,5494,5311,0.966690935566072
"Example",631,7611,4956,4581,0.924334140435835
"Example",632,7611,5076,4717,0.929275019700552
"Example",633,7611,4581,4340,0.947391399257804
"Example",634,7611,4452,4137,0.929245283018868
"Example",635,7611,4878,4337,0.889093890938909
"Example",636,7611,4487,4146,0.92400267439269
"Example",637,7611,5202,4717,0.906766628219915
"Example",638,7611,4926,4851,0.984774665042631
"Example",639,7611,5804,5364,0.924190213645762
"Example",640,7611,5139,4929,0.959136018680677
"Example",641,7611,5499,4684,0.851791234769958
"Example",642,7611,5062,4565,0.901817463453181
"Example",643,7611,5807,5475,0.942827621835716
"Example",644,7611,5110,4559,0.892172211350294
"Example",645,7611,5102,4357,0.853978831830655
"Example",646,7611,4584,4229,0.922556719022688
"Example",647,7611,5594,5378,0.961387200572042
"Example",648,7611,5611,4953,0.882730351096061
"Example",649,7611,5297,5118,0.966207287143666
"Example",650,7611,5098,4881,0.957434287956061
"Example",651,7611,5327,5156,0.967899380514361
"Example",652,7611,5339,5157,0.965911219329462
"Example",653,7611,3795,3468,0.913833992094862
"Example",654,7611,6004,5197,0.865589606928714
"Example",655,7611,5481,5201,0.948914431673052
"Example",656,7611,5484,5276,0.962071480671043
"Example",657,7611,5582,5238,0.938373342887854
"Example",658,7611,4696,4422,0.941652470187394
"Example",659,7611,4389,4053,0.923444976076555
"Example",660,7611,5754,5445,0.946298227320125
"Example",661,7611,3573,3375,0.944584382871537
"Example",662,7611,4638,4089,0.881630012936611
"Example",663,7611,5432,4972,0.915316642120766
"Example",664,7611,6034,5623,0.931885979449785
"Example",665,7611,6089,5346,0.877976679257678
"Example",666,7611,5238,4686,0.894616265750286
"Example",667,7611,5816,4961,0.852991746905089
"Example",668,7611,3470,3302,0.951585014409222
"Example",669,7611,5330,4848,0.909568480300188
"Example",670,7611,4760,4384,0.921008403361344
"Example",671,7611,3902,3532,0.905176832393644
"Example",672,7611,4124,4038,0.979146459747818
"Example",673,7611,5131,4362,0.850126680958877
"Example",674,7611,5183,4761,0.918579972988617
"Example",675,7611,5169,5069,0.980653898239505
"Example",676,7611,5837,5026,0.861058763063217
"Example",677,7611,3971,3822,0.962477965248048
"Example",678,7611,5682,5241,0.922386483632524
"Example",679,7611,4648,4270,0.918674698795181
"Example",680,7611,4427,4272,0.964987576236729
"Example",681,7611,5591,5176,0.925773564657485
"Example",682,7611,5661,5040,0.890302066772655
"Example",683,7611,4889,4562,0.933115156473716
"Example",684,7611,3752,3365,0.896855010660981
"Example",685,7611,4943,4475,0.905320655472385
"Example",686,7611,5129,4737,0.923571846363814
"Example",687,7611,5562,5381,0.967457749011147
"Example",688,7611,5742,5269,0.917624521072797
"Example",689,7611,4916,4628,0.941415785191212
"Example",690,7611,4537,4384,0.966277275732863
"Example",691,7611,5182,4536,0.875337707448861
"Example",692,7611,5014,4784,0.954128440366973
"Example",693,7611,5375,4979,0.926325581395349
"Example",694,7611,4905,4680,0.954128440366973
"Example",695,7611,5830,5090,0.873070325900515
"Example",696,7611,4723,4567,0.966970146093585
"Example",697,7611,4860,3307,0.680452674897119
"Example",698,7611,4768,4076,0.854865771812081
"Example",699,7611,5026,4808,0.956625547154795
"Example",700,7611,5428,4806,0.885408990420044
"Example",701,7611,5166,4965,0.961091753774681
"Example",702,7611,4932,4128,0.83698296836983
"Example",703,7611,3766,3631,0.964152947424323
"Example",704,7611,4521,4129,0.913293519132935
"Example",705,7611,4277,3787,0.885433715220949
"Example",706,7611,5493,5246,0.955033679228109
"Example",707,7611,5156,4811,0.933087664856478
"Example",708,7611,5492,5034,0.916605972323379
"Example",709,7611,4677,4113,0.879409878127004
"Example",710,7611,5907,4940,0.836295920094803
"Example",711,7611,4196,3578,0.852716873212583
"Example",712,7611,4537,4355,0.959885386819484
"Example",713,7611,4514,4315,0.955914931324767
"Example",714,7611,6070,5080,0.836902800658979
"Example",715,7611,4710,4417,0.937791932059448
"Example",716,7611,4412,4252,0.963735267452403
"Example",717,7611,4713,4148,0.88011882028432
"Example",718,7611,3466,3106,0.896133871898442
"Example",719,7611,4725,4505,0.953439153439153
"Example",720,7611,6169,3423,0.554871129842762
"Example",721,7611,6047,5493,0.908384322804696
"Example",722,7611,5987,5754,0.961082345081009
"Example",723,7611,5054,4429,0.876335575781559
"Example",724,7611,5189,4987,0.961071497398343
"Example",725,7611,5170,4863,0.940618955512573
"Example",726,7611,4077,3732,0.915378955114054
"Example",727,7611,5616,5303,0.944266381766382
"Example",728,7611,4689,4232,0.90253785455321
"Example",729,7611,5236,4754,0.90794499618029
"Example",730,7611,5110,4322,0.845792563600783
"Example",731,7611,4567,4384,0.959929932121743
"Example",732,7611,4528,4267,0.942358657243816
"Example",733,7611,5402,5022,0.929655683080341
"Example",734,7611,5179,3951,0.762888588530604
"Example",735,7611,4891,4756,0.972398282559804
"Example",736,7611,4027,3864,0.959523218276633
"Example",737,7611,5706,5277,0.924815983175605
"Example",738,7611,4441,3589,0.808151317270885
"Example",739,7611,4911,4534,0.923233557320301
"Example",740,7611,6154,5346,0.86870328241794
"Example",741,7611,4442,4259,0.958802341287708
"Example",742,7611,6576,5763,0.876368613138686
"Example",743,7611,2894,2499,0.863510711817554
"Example",744,7611,4847,4528,0.934186094491438
"Example",745,7611,4561,4286,0.939706204779654
"Example",746,7611,5450,4712,0.864587155963303
"Example",747,7611,5068,4757,0.938634569850039
"Example",748,7611,4314,4173,0.967315716272601
"Example",749,7611,5461,4961,0.908441677348471
"Example",750,7611,5483,4633,0.844975378442459
"Example",751,7611,3865,3462,0.895730918499353
"Example",752,7611,5530,5147,0.930741410488246
"Example",753,7611,5044,4818,0.955194290245837
"Example",754,7611,5458,4790,0.877610846463906
"Example",755,7611,5516,5145,0.932741116751269
"Example",756,7611,3297,3176,0.963299969669396
"Example",757,7611,5661,5313,0.938526762056174
"Example",758,7611,5810,5046,0.868502581755594
"Example",759,7611,4956,4842,0.976997578692494
"Example",760,7611,5514,4449,0.806855277475517
"Example",761,7611,4949,4686,0.946857951101233
"Example",762,7611,4594,4420,0.962124510230736
"Example",763,7611,3318,3079,0.927968655816757
"Example",764,7611,6188,5863,0.947478991596639
"Example",765,7611,4747,4449,0.937223509585001
"Example",766,7611,5042,4393,0.871281237604125
"Example",767,7611,5234,5101,0.974589224302637
"Example",768,7611,4541,4133,0.910151948909932
"Example",769,7611,5440,5049,0.928125
"Example",770,7611,5195,4810,0.925890279114533
"Example",771,7611,4234,4002,0.945205479452055
"Example",772,7611,4364,4119,0.943858845096242
"Example",773,7611,6056,5786,0.955416116248349
"Example",774,7611,5410,5017,0.927356746765249
"Example",775,7611,5691,5079,0.892461781760675
"Example",776,7611,6023,5359,0.889755935580276
"Example",777,7611,4976,4593,0.923030546623794
"Example",778,7611,4398,4249,0.966120964074579
"Example",779,7611,4935,4678,0.947922998986829
"Example",780,7611,5185,4448,0.857859209257473
"Example",781,7611,5488,4853,0.884293002915452
"Example",782,7611,4583,4305,0.939341042984944
"Example",783,7611,5774,5158,0.893314859715968
"Example",784,7611,5969,5137,0.860613168034847
"Example",785,7611,5955,4146,0.696221662468514
"Example",786,7611,5891,5482,0.930572059073162
"Example",787,7611,5652,5481,0.969745222929936
"Example",788,7611,3907,3814,0.97619657025851
"Example",789,7611,6012,4540,0.755156353958749
"Example",790,7611,4484,4168,0.929527207850134
"Example",791,7611,4678,4435,0.948054724241129
"Example",792,7611,6496,6106,0.939963054187192
"Example",793,7611,5881,5357,0.910899506886584
"Example",794,7611,5061,4593,0.907528156490812
"Example",795,7611,4796,4244,0.884904086738949
"Example",796,7611,5197,4413,0.849143736771214
"Example",797,7611,5797,5560,0.95911678454373
"Example",798,7611,5863,5366,0.915231110353062
"Example",799,7611,5128,4791,0.934282371294852
"Example",800,7611,4217,3793,0.899454588570074
"Example",801,7611,5770,5108,0.88526863084922
"Example",802,7611,4818,4463,0.92631797426318
"Example",803,7611,5050,4869,0.964158415841584
"Example",804,7611,5068,4735,0.934293606945541
"Example",805,7611,3881,3613,0.930945632568925
"Example",806,7611,4330,3762,0.868822170900693
"Example",807,7611,5034,4542,0.902264600715137
"Example",808,7611,5618,5195,0.924706301174795
"Example",809,7611,5211,4736,0.908846670504702
"Example",810,7611,4080,3843,0.941911764705882
"Example",811,7611,4604,4340,0.942658557775847
"Example",812,7611,6386,5690,0.891011587848418
"Example",813,7611,4458,3831,0.85935397039031
"Example",814,7611,4194,3698,0.881735813066285
"Example",815,7611,3780,2826,0.747619047619048
"Example",816,7611,5276,4574,0.866944655041698
"Example",817,7611,5164,4755,0.920797831138652
"Example",818,7611,3881,3724,0.959546508631796
"Example",819,7611,5265,4449,0.845014245014245
"Example",820,7611,5893,5130,0.870524350924826
"Example",821,7611,5341,5258,0.984459838981464
"Example",822,7611,4737,3555,0.750474984167194
"Example",823,7611,5724,5250,0.917190775681342
"Example",824,7611,5397,4814,0.891977024272744
"Example",825,7611,4462,4265,0.955849394890184
"Example",826,7611,5012,4520,0.901835594573025
"Example",827,7611,4136,3808,0.920696324951644
"Example",828,7611,5310,4705,0.886064030131827
"Example",829,7611,4779,4439,0.928855409081398
"Example",830,7611,5868,5435,0.926209952283572
"Example",831,7611,6192,5520,0.891472868217054
"Example",832,7611,4566,3993,0.874507227332457
"Example",833,7611,5887,5635,0.957193816884661
"Example",834,7611,6014,4860,0.808114399733954
"Example",835,7611,5201,4368,0.839838492597577
"Example",836,7611,4305,4174,0.969570267131243
"Example",837,7611,5423,4795,0.884196938963673
"Example",838,7611,5283,4754,0.899867499526784
"Example",839,7611,3716,3452,0.928955866523143
"Example",840,7611,6059,5624,0.928205974583265
"Example",841,7611,4842,4416,0.912019826517968
"Example",842,7611,5854,5331,0.910659378202938
"Example",843,7611,6367,5736,0.900895241086854
"Example",844,7611,5434,4392,0.808244387191756
"Example",845,7611,5961,4873,0.817480288542191
"Example",846,7611,4763,4647,0.975645601511652
"Example",847,7611,5396,4850,0.898813936249073
"Example",848,7611,6237,5768,0.924803591470258
"Example",849,7611,5337,4974,0.931984260820686
"Example",850,7611,5626,5071,0.901350870956274
"Example",851,7611,5196,4875,0.938221709006928
"Example",852,7611,5096,4665,0.915423861852433
"Example",853,7611,4447,4070,0.915223746345851
"Example",854,7611,5087,4583,0.900923923727148
"Example",855,7611,4668,4369,0.935946872322194
"Example",856,7611,4478,4338,0.968736042876284
"Example",857,7611,5137,4748,0.92427486860035
"Example",858,7611,6147,5431,0.883520416463315
"Example",859,7611,5353,5068,0.946758826826079
"Example",860,7611,5750,5356,0.931478260869565
"Example",861,7611,5097,4754,0.93270551304689
"Example",862,7611,5199,4871,0.936910944412387
"Example",863,7611,4774,4080,0.854629241726016
"Example",864,7611,3644,3535,0.970087815587267
"Example",865,7611,5986,5943,0.992816572001336
"Example",866,7611,3593,3413,0.949902588366268
"Example",867,7611,4874,4714,0.96717275338531
"Example",868,7611,4395,4254,0.967918088737201
"Example",869,7611,4337,3865,0.891169010836984
"Example",870,7611,5277,5002,0.947887057039985
"Example",871,7611,5532,5213,0.94233550253073
"Example",872,7611,4319,3647,0.844408427876823
"Example",873,7611,4731,4365,0.922637920101459
"Example",874,7611,4269,3481,0.815413445771843
"Example",875,7611,5787,5527,0.95507171245896
"Example",876,7611,4865,4497,0.924357656731757
"Example",877,7611,5699,5198,0.912089840322864
"Example",878,7611,5166,4066,0.787069299264421
"Example",879,7611,5210,4280,0.821497120921305
"Example",880,7611,4930,4036,0.818661257606491
"Example",881,7611,5371,5135,0.956060323962018
"Example",882,7611,4825,4363,0.904248704663212
"Example",883,7611,5060,4290,0.847826086956522
"Example",884,7611,5867,5042,0.859382989602864
"Example",885,7611,5620,4342,0.772597864768683
"Example",886,7611,4545,4044,0.88976897689769
"Example",887,7611,3391,3290,0.970215275729873
"Example",888,7611,5129,4692,0.914798206278027
"Example",889,7611,4674,4093,0.875695335900727
"Example",890,7611,4729,4318,0.913089448086276
"Example",891,7611,4691,4482,0.955446599872095
"Example",892,7611,4946,4702,0.950667205822887
"Example",893,7611,5007,4374,0.873576992210905
"Example",894,7611,3940,3779,0.959137055837563
"Example",895,7611,6137,5800,0.945087176144696
"Example",896,7611,4964,4597,0.926067687348912
"Example",897,7611,5311,4268,0.803615138392017
"Example",898,7611,4296,3813,0.887569832402235
"Example",899,7611,5332,4654,0.872843210802701
"Example",900,7611,4965,4260,0.858006042296072
"Example",901,7611,5404,5037,0.932087342709104
"Example",902,7611,4170,3880,0.930455635491607
"Example",903,7611,5177,4405,0.850878887386517
"Example",904,7611,4840,4302,0.888842975206612
"Example",905,7611,6089,4999,0.820988668089998
"Example",906,7611,5698,5225,0.916988416988417
"Example",907,7611,5000,4899,0.9798
"Example",908,7611,4702,4535,0.964483198638877
"Example",909,7611,5268,4725,0.896924829157175
"Example",910,7611,4582,4149,0.905499781754692
"Example",911,7611,4604,4239,0.920721112076455
"Example",912,7611,5704,5359,0.939516129032258
"Example",913,7611,4950,4804,0.970505050505051
"Example",914,7611,4773,3356,0.70312172637754
"Example",915,7611,3776,3449,0.913400423728814
"Example",916,7611,5461,5065,0.927485808459989
"Example",917,7611,5491,4874,0.88763431069022
"Example",918,7611,5731,5296,0.924097016227534
"Example",919,7611,5196,4746,0.913394919168591
"Example",920,7611,5810,5336,0.9184165232358
"Example",921,7611,5087,4886,0.960487517200708
"Example",922,7611,4687,4118,0.878600384040964
"Example",923,7611,5317,4292,0.807222117735565
"Example",924,7611,5139,3909,0.760653823701109
"Example",925,7611,5459,4928,0.902729437625939
"Example",926,7611,3818,3359,0.879779989523311
"Example",927,7611,5686,5232,0.920154766092156
"Example",928,7611,4397,4304,0.978849215374119
"Example",929,7611,4576,3676,0.803321678321678
"Example",930,7611,5346,4963,0.928357650579873
"Example",931,7611,5774,5157,0.893141669553169
"Example",932,7611,5239,4639,0.885474327161672
"Example",933,7611,4398,3777,0.858799454297408
"Example",934,7611,4439,4276,0.963280018022077
"Example",935,7611,5579,5005,0.89711417816813
"Example",936,7611,3890,3526,0.906426735218509
"Example",937,7611,3876,3677,0.948658410732714
"Example",938,7611,5628,5437,0.966062544420753
"Example",939,7611,4796,3931,0.819641367806505
"Example",940,7611,4839,4084,0.84397602810498
"Example",941,7611,5669,5056,0.89186805433057
"Example",942,7611,5682,4932,0.868004223864836
"Example",943,7611,5584,5232,0.936962750716332
"Example",944,7611,5542,5335,0.962648863226272
"Example",945,7611,5484,5251,0.957512764405543
"Example",946,7611,5077,4767,0.938940319086074
"Example",947,7611,5673,5039,0.888242552441389
"Example",948,7611,4319,4048,0.937253993980088
"Example",949,7611,4684,4437,0.947267292912041
"Example",950,7611,5731,4966,0.866515442331181
"Example",951,7611,6156,5796,0.941520467836257
"Example",952,7611,5488,5037,0.917820699708455
"Example",953,7611,3218,2965,0.921379738968303
"Example",954,7611,4329,3942,0.910602910602911
"Example",955,7611,4549,3834,0.842822598373269
"Example",956,7611,5187,4870,0.938885675727781
"Example",957,7611,5244,4573,0.872044241037376
"Example",958,7611,4705,4536,0.964080765143464
"Example",959,7611,5899,5764,0.977114765214443
"Example",960,7611,5396,5132,0.951074870274277
"Example",961,7611,4067,3660,0.899926235554463
"Example",962,7611,5154,4697,0.911331005044625
"Example",963,7611,6125,5802,0.947265306122449
"Example",964,7611,5849,5553,0.949393058642503
"Example",965,7611,5588,5269,0.942913385826772
"Example",966,7611,5058,4773,0.943653618030842
"Example",967,7611,4386,3636,0.829001367989056
"Example",968,7611,5318,4872,0.916133884919142
"Example",969,7611,5671,5338,0.941280197496032
"Example",970,7611,5834,5186,0.88892697977374
"Example",971,7611,6019,4706,0.781857451403888
"Example",972,7611,5522,5049,0.914342629482072
"Example",973,7611,4555,4388,0.963336992316136
"Example",974,7611,5958,5074,0.851628063108426
"Example",975,7611,5019,4825,0.961346881848974
"Example",976,7611,5162,4509,0.873498643936459
"Example",977,7611,4889,4019,0.822049498875026
"Example",978,7611,4772,4149,0.869446772841576
"Example",979,7611,4015,3606,0.89813200498132
"Example",980,7611,5821,5631,0.967359560213022
"Example",981,7611,5622,5386,0.958022056207755
"Example",982,7611,4464,3641,0.815636200716846
"Example",983,7611,4738,4626,0.976361333896159
"Example",984,7611,4950,4529,0.914949494949495
"Example",985,7611,4576,4386,0.958479020979021
"Example",986,7611,3777,3527,0.933809902038655
"Example",987,7611,4603,4031,0.875733217466869
"Example",988,7611,6085,5197,0.854067378800329
"Example",989,7611,4607,3600,0.781419578901671
"Example",990,7611,5447,5089,0.93427574811823
"Example",991,7611,5050,4461,0.883366336633663
"Example",992,7611,4937,4827,0.977719262710148
"Example",993,7611,5373,4726,0.879583100688628
"Example",994,7611,4675,4270,0.913368983957219
"Example",995,7611,5886,5238,0.889908256880734
"Example",996,7611,5723,5405,0.944434737026035
"Example",997,7611,4210,3972,0.943467933491686
"Example",998,7611,5548,5060,0.912040374909877
"Example",999,7611,4477,4175,0.932544114362296
"Example",1000,7611,3977,3483,0.87578576816696
"Example",1001,7611,5082,4714,0.9275875639512
"Example",1002,7611,5750,5269,0.916347826086957
"Example",1003,7611,5141,4606,0.895934643065551
"Example",1004,7611,5427,5137,0.946563478901787
"Example",1005,7611,5105,4431,0.867972575905975
"Example",1006,7611,6021,5648,0.938050157781099
"Example",1007,7611,5090,4098,0.805108055009823
"Example",1008,7611,4930,4588,0.930628803245436
"Example",1009,7611,5247,4943,0.942062130741376
"Example",1010,7611,5237,4820,0.920374260072561
"Example",1011,7611,4390,4327,0.985649202733485
"Example",1012,7611,5526,5075,0.91838581252262
"Example",1013,7611,5650,5122,0.906548672566372
"Example",1014,7611,5226,4046,0.774205893608879
"Example",1015,7611,3634,3230,0.888827738029719
"Example",1016,7611,5327,4867,0.913647456354421
"Example",1017,7611,5669,5315,0.937555124360557
"Example",1018,7611,4720,4488,0.950847457627119
"Example",1019,7611,4742,4376,0.922817376634331
"Example",1020,7611,6320,4631,0.732753164556962
"Example",1021,7611,4566,3929,0.860490582566798
"Example",1022,7611,5093,4733,0.929314745729433
"Example",1023,7611,4250,3897,0.916941176470588
"Example",1024,7611,4686,4036,0.861288945795988
"Example",1025,7611,5002,4757,0.951019592163135
"Example",1026,7611,3530,3090,0.875354107648725
"Example",1027,7611,3952,3650,0.923582995951417
"Example",1028,7611,6239,5830,0.934444622535663
"Example",1029,7611,4111,3423,0.832644125516906
"Example",1030,7611,5419,4790,0.883926923786676
"Example",1031,7611,4210,3755,0.891923990498812
"Example",1032,7611,6228,5616,0.901734104046243
"Example",1033,7611,3726,3548,0.952227589908749
"Example",1034,7611,5248,4659,0.887766768292683
"Example",1035,7611,5634,5040,0.894568690095847
"Example",1036,7611,4160,3273,0.786778846153846
"Example",1037,7611,5744,5303,0.923224233983287
"Example",1038,7611,4757,3964,0.833298297246164
"Example",1039,7611,5389,5123,0.950640192985712
"Example",1040,7611,4965,4396,0.88539778449144
"Example",1041,7611,3645,3382,0.927846364883402
"Example",1042,7611,4478,3639,0.812639571237159
"Example",1043,7611,4540,3900,0.859030837004405
"Example",1044,7611,5879,5284,0.898792311617622
"Example",1045,7611,5216,5099,0.977569018404908
"Example",1046,7611,5312,4818,0.907003012048193
"Example",1047,7611,5023,4336,0.863229145928728
"Example",1048,7611,5246,4902,0.934426229508197
"Example",1049,7611,6294,5554,0.882427708929139
"Example",1050,7611,6309,5955,0.943889681407513
"Example",1051,7611,3955,3884,0.98204804045512
"Example",1052,7611,4981,4574,0.918289500100381
"Example",1053,7611,4899,4586,0.936109410083691
"Example",1054,7611,5643,5061,0.896863370547581
"Example",1055,7611,5731,4972,0.867562380038388
"Example",1056,7611,5510,4995,0.906533575317604
"Example",1057,7611,5046,4940,0.978993261989695
"Example",1058,7611,5257,4854,0.923340308160548
"Example",1059,7611,5209,4185,0.803417162603187
"Example",1060,7611,6020,5813,0.965614617940199
"Example",1061,7611,3817,3549,0.929787791459261
"Example",1062,7611,5173,4524,0.874540885366325
"Example",1063,7611,4966,4700,0.94643576318969
"Example",1064,7611,4977,4783,0.96102069519791
"Example",1065,7611,6428,5466,0.85034225264468
"Example",1066,7611,5024,4731,0.941679936305732
"Example",1067,7611,4763,4397,0.923157673735041
"Example",1068,7611,5655,5209,0.921131741821397
"Example",1069,7611,4695,3916,0.834078807241747
"Example",1070,7611,5367,4766,0.888019377678405
"Example",1071,7611,5702,5191,0.910382321992283
"Example",1072,7611,6316,5397,0.854496516782774
"Example",1073,7611,5611,4700,0.837640349313848
"Example",1074,7611,5512,4863,0.882256894049347
"Example",1075,7611,5331,4646,0.87150628399925
"Example",1076,7611,6386,5881,0.920920764171625
"Example",1077,7611,4513,4369,0.968092178152005
"Example",1078,7611,4634,4354,0.939577039274924
"Example",1079,7611,5948,5422,0.911566913248151
"Example",1080,7611,4049,2718,0.671276858483576
"Example",1081,7611,5626,5301,0.942232492001422
"Example",1082,7611,4605,4437,0.963517915309446
"Example",1083,7611,5335,5137,0.962886597938144
"Example",1084,7611,5885,5031,0.854885301614274
"Example",1085,7611,4191,3932,0.938200906704844
"Example",1086,7611,5460,5099,0.933882783882784
"Example",1087,7611,4184,3749,0.896032504780115
"Example",1088,7611,4921,4738,0.962812436496647
"Example",1089,7611,4320,4158,0.9625
"Example",1090,7611,6100,5488,0.899672131147541
"Example",1091,7611,5488,5041,0.918549562682216
"Example",1092,7611,5336,4871,0.912856071964018
"Example",1093,7611,5309,4851,0.913731399510266
"Example",1094,7611,4953,4830,0.975166565717747
"Example",1095,7611,5043,4582,0.908586159032322
"Example",1096,7611,5827,4962,0.851553114810366
"Example",1097,7611,4206,3224,0.766524013314313
"Example",1098,7611,4594,4345,0.945798868088812
"Example",1099,7611,5285,5057,0.95685903500473
"Example",1100,7611,4377,4129,0.943340187342929
"Example",1101,7611,4082,3335,0.817001469867712
"Example",1102,7611,5640,5549,0.98386524822695
"Example",1103,7611,5510,5046,0.91578947368421
"Example",1104,7611,4871,4670,0.958735372613426
"Example",1105,7611,5523,5318,0.962882491399602
"Example",1106,7611,5071,4932,0.972589232892921
"Example",1107,7611,5606,5379,0.959507670353193
"Example",1108,7611,4375,4172,0.9536
"Example",1109,7611,5207,4909,0.942769348953332
"Example",1110,7611,6042,5630,0.931810658722277
"Example",1111,7611,4893,4605,0.941140404659718
"Example",1112,7611,5974,5423,0.907766990291262
"Example",1113,7611,5383,4902,0.910644621958016
"Example",1114,7611,4718,4495,0.952734209410767
"Example",1115,7611,3949,3132,0.79311218029881
"Example",1116,7611,4182,3989,0.953849832615973
"Example",1117,7611,5535,4939,0.892321589882565
"Example",1118,7611,5353,5038,0.941154492807771
"Example",1119,7611,5424,5252,0.968289085545723
"Example",1120,7611,4914,4341,0.883394383394383
"Example",1121,7611,5187,4645,0.895508000771159
"Example",1122,7611,4415,3932,0.890600226500566
"Example",1123,7611,4689,4080,0.870121561100448
"Example",1124,7611,5930,5596,0.943676222596965
"Example",1125,7611,4876,4359,0.893970467596391
"Example",1126,7611,4263,3783,0.887403237156932
"Example",1127,7611,4152,3690,0.888728323699422
"Example",1128,7611,5001,4946,0.989002199560088
"Example",1129,7611,5154,4775,0.926464881645324
"Example",1130,7611,4979,4494,0.902590881703153
"Example",1131,7611,5563,5397,0.97015998561927
"Example",1132,7611,4890,4501,0.920449897750511
"Example",1133,7611,4462,4082,0.914836396234872
"Example",1134,7611,5297,5036,0.950726826505569
"Example",1135,7611,5887,5745,0.975879055546119
"Example",1136,7611,4957,4478,0.903368973169256
"Example",1137,7611,3620,3167,0.874861878453039
"Example",1138,7611,5573,4968,0.891440875650458
"Example",1139,7611,4404,4246,0.964123524069028
"Example",1140,7611,4921,4356,0.885185937817517
"Example",1141,7611,4804,4486,0.933805162364696
"Example",1142,7611,5207,4864,0.934127136546956
"Example",1143,7611,4129,3750,0.908210220392347
"Example",1144,7611,5139,5052,0.983070636310566
"Example",1145,7611,5874,5259,0.895301327885598
"Example",1146,7611,5335,3989,0.747703842549203
"Example",1147,7611,4190,3356,0.800954653937948
"Example",1148,7611,4785,4345,0.908045977011494
"Example",1149,7611,3233,3049,0.943086916176925
"Example",1150,7611,5836,5373,0.920664838930775
"Example",1151,7611,5259,4720,0.897509032135387
"Example",1152,7611,4608,4375,0.949435763888889
"Example",1153,7611,5887,5287,0.89808051639205
"Example",1154,7611,5352,4635,0.866031390134529
"Example",1155,7611,5351,4654,0.869743973089142
"Example",1156,7611,5683,5417,0.953193735702974
"Example",1157,7611,4717,4468,0.947212211151155
"Example",1158,7611,5925,5512,0.930295358649789
"Example",1159,7611,4350,3998,0.919080459770115
"Example",1160,7611,3940,3718,0.943654822335025
"Example",1161,7611,5632,5322,0.944957386363636
"Example",1162,7611,4568,4167,0.912215411558669
"Example",1163,7611,4065,3623,0.891266912669127
"Example",1164,7611,5343,4920,0.920830993823695
"Example",1165,7611,4637,4098,0.883761052404572
"Example",1166,7611,5023,4620,0.919769062313359
"Example",1167,7611,5484,4817,0.87837345003647
"Example",1168,7611,4490,4090,0.910913140311804
"Example",1169,7611,5924,4907,0.828325455773126
"Example",1170,7611,5052,4111,0.813737133808393
"Example",1171,7611,4790,4589,0.9580375782881
"Example",1172,7611,5576,5194,0.931492109038737
"Example",1173,7611,5542,4493,0.810718152291591
"Example",1174,7611,5233,4099,0.78329829925473
"Example",1175,7611,5404,5185,0.959474463360474
"Example",1176,7611,5267,5030,0.955002847921018
"Example",1177,7611,5234,4937,0.943255636224685
"Example",1178,7611,5751,5367,0.933229003651539
"Example",1179,7611,5540,5069,0.914981949458484
"Example",1180,7611,5367,5130,0.955841252096143
"Example",1181,7611,5564,5048,0.90726096333573
"Example",1182,7611,4864,4675,0.961143092105263
"Example",1183,7611,5741,4975,0.8665737676363
"Example",1184,7611,5573,4831,0.866858065673784
"Example",1185,7611,5618,5061,0.900854396582414
"Example",1186,7611,5621,5284,0.940046255114748
"Example",1187,7611,5064,4927,0.972946287519747
"Example",1188,7611,4625,4323,0.934702702702703
"Example",1189,7611,5970,5829,0.976381909547739
"Example",1190,7611,4690,4369,0.931556503198294
"Example",1191,7611,4987,4707,0.943854020453178
"Example",1192,7611,5127,4601,0.89740589038424
